filing_id,investment_of_money,common_enterprise,expectation_of_profits,efforts_of_others,howey_discussed,key_quotes
1067,alleged,alleged,alleged,alleged,1,"[""investment contract” as a contract, transaction, or scheme whereby a person invests \nhis or her money in a common enterprise and is led to expect profits solely from the \nefforts of the promoter or a third party."",""common enterprise and is led to expect profits solely from the \nefforts of the promoter or a third party."",""common enterprise” of establishing the MEDX \nplatform, where MEDX tokens would be the established and sole “currency."",""efforts of others contain the hallmarks of a security \nunder U."",""efforts of the promoter or a third party.""]"
1068,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1069,alleged,alleged,alleged,alleged,1,"[""Howey test:  investors invested of \nmoney in a common enterprise, and were led to expect profits solely from \nCryptonomics’ efforts."",""investment contract under the Howey test:  investors invested of \nmoney in a common enterprise, and were led to expect profits solely from \nCryptonomics’ efforts."",""investment contracts \nwithout any registration or exemption, Cryptonomics was incentivizing people to \nact as unregistered broker-dealers to sell these investment contracts."",""investment of money in a common enterprise with Cryptonomics and with \neach other, and reasonably would have been led to expect profits derived from \nthe entrepreneurial and managerial efforts of Cryptonomics and its agents."",""common enterprise, and were led to expect profits solely from \nCryptonomics’ efforts."",""common enterprise with Cryptonomics and with \neach other, and reasonably would have been led to expect profits derived from \nthe entrepreneurial and managerial efforts of Cryptonomics and its agents.""]"
1070,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1071,not_discussed,alleged,alleged,not_discussed,1,[]
1072,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1073,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1074,alleged,alleged,alleged,alleged,1,"[""investment \ncontracts and thus securities."",""investment contracts and thus securities."",""expectation of profits to be derived, if at all, from the Defendants’ managerial or \nentrepreneurial efforts.""]"
1075,not_discussed,alleged,not_discussed,not_discussed,1,[]
1076,not_discussed,alleged,not_discussed,not_discussed,1,[]
1077,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1078,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1079,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contracts, which are securities pursuant to Section 2(a)(1) of the Securities Act.""]"
1080,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1081,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1082,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1083,not_discussed,not_discussed,not_discussed,not_discussed,1,[]
1084,not_discussed,alleged,not_discussed,not_discussed,1,[]
1085,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1086,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1087,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1088,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1089,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1090,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1091,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1092,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1093,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1094,alleged,alleged,alleged,alleged,1,"[""Howey test requires that there be\n\""an investment of money."",""Howey test requires investment\nin a common enterprise with a reasonable expectation of profit through that\nenterprise."",""Howey test requires that the\ninvestors' profits be derived from the managerial efforts of others."",""Howey text at all relevant times, regardless\nof decentralization, because token purchasers were dependent on\ndefendants' managerial efforts to launch the kCoin and allow token\npurchasers to earn mining rewards."",""investment contracts,\"" and thus securities governed by\nthe federal securities laws, under the test set forth in SEC v."",""common enterprise with a reasonable expectation of profit through that\nenterprise."",""expectation of profit through that\nenterprise.""]"
1095,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1096,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contract or interest that is not the subject of a registration statement with the Commission pursuant to the provisions of the Securities Act of 1933).""]"
1097,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contract or interest that is not the subject of a registration statement with the Commission pursuant to the provisions of the Securities Act of 1933).""]"
1098,not_discussed,alleged,not_discussed,not_discussed,1,[]
1099,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1100,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1101,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1102,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1103,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1104,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1105,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1106,alleged,alleged,alleged,alleged,1,"[""Howey Test” to determine if sale of tokens would constitute an \n“investment contract."",""Howey test, the same legal \nstandard Kik had been discussing for months."",""Investment contracts are transactions where an individual \ninvests money in a common enterprise and reasonably expects profits to be derived from the \nentrepreneurial or managerial efforts of others."",""investment contracts, including interests \nin orange groves, animal breeding programs, railroads, airplanes, mobile phones, and enterprises \nexisting only on the Internet."",""investment contracts” – \nunder the United States Supreme Court’s decision in SEC v."",""investment contracts and, thus, securities."",""investment of money, in a common enterprise, \nwith an expectation of profits for both Kik and the offerees, derived primarily from the future \nefforts of Kik and others to build the Kin Ecosystem and drive demand for Kin."",""investment of money in a common enterprise with Kik and with each other, and reasonably would \nhave been led to expect profits derived from the entrepreneurial and managerial efforts of Kik and \nits agents.""]"
1108,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1109,alleged,alleged,alleged,not_discussed,1,"[""investment of money by paying a \n$50 activation fee in exchange for the right to receive passive income through IPro’s \niPN Compensation Plan recruitment bonus structure."",""investment of money, rebate rewards and recruitment bonus compensation \nconvertible into a cryptocurrency, PRO Currency, which they hoped would appreciate \nin value through Pacheco’s efforts to establish an e-commerce platform in which \nsales would be transacted in PRO Currency.""]"
1110,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1111,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1112,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1113,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""Investment Contract’ \nAnalysis of Digital Assets,” Securities and Exchange Commission, April 3, 2019, available at \nhttps://www.""]"
1114,satisfied,alleged,alleged,alleged,1,"[""Howey, a contract, transaction, or scheme is an “investment \ncontract”  if  it  involves:  (i)  the  investment  of  money;  (ii)  in  a  common  enterprise;  (iii)  with  the  \nexpectation of profits to come solely from the efforts of others."",""Howey test is not the only test for determining a \nsecurity, but has been held to embody “all the attributes that run through all of the Court’s decisions \ndefining a security”)."",""Howey test:  (a)  to  receive  any  OneCoins \n(and invest in the OneCoin trader packages/memberships), an investment of money, in the form of \nfiat currency and/or cryptocurrency was required; (b) the investment of money was made into the \ncommon enterprise that is Defendant ONECOIN LTD."",""INVESTMENT CONTRACT SECURITIES ."",""investment  contract  securities  in  violation  of  the  federal \nsecurities   laws’   registration   requirements   and   participation   in   effectuating   the   fraudulent   \nPonzi/pyramid schemes."",""Investment Contract Securities  \n108."",""investment contract,” or “instrument commonly known as a ‘security."",""investment \ncontract”  if  it  involves:  (i)  the  investment  of  money;  (ii)  in  a  common  enterprise;  (iii)  with  the  \nexpectation of profits to come solely from the efforts of others.""]"
1115,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1116,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1117,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1118,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1119,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
